participant_id,gender,genderother,trans,age,handedness,race___0,race___1,race___2,race___3,race___4,race___5,race_other,ethnicity,language,language_other,sexuality,sexuality_other,marital,grade,degree,degree_other,employment,occupation,militaryaffil,income,religion,religion_other,pidsf1,pidsf2,pidsf3,pidsf4,pidsf5,pidsf6,pidsf7,pidsf8,pidsf9,pidsf10,pidsf11,pidsf12,pidsf13,pidsf14,pidsf15,pidsf16,pidsf17,pidsf18,pidsf19,pidsf20,pidsf21,pidsf22,pidsf23,pidsf24,pidsf25,pidsf26,pidsf27,pidsf28,pidsf29,pidsf30,pidsf31,pidsf32,pidsf33,pidsf34,pidsf35,pidsf36,pidsf37,pidsf38,pidsf39,pidsf40,pidsf41,pidsf42,check5,pidsf43,pidsf44,pidsf45,pidsf46,pidsf47,pidsf48,pidsf49,pidsf50,pidsf51,pidsf52,pidsf53,pidsf54,pidsf55,pidsf56,pidsf57,pidsf58,pidsf59,pidsf60,pidsf61,pidsf62,pidsf63,pidsf64,pidsf65,pidsf66,pidsf67,pidsf68,pidsf69,pidsf70,pidsf71,pidsf72,pidsf73,pidsf74,pidsf75,pidsf76,pidsf77,pidsf78,pidsf79,pidsf80,pidsf81,pidsf82,pidsf83,pidsf84,pidsf85,pidsf86,pidsf87,pidsf88,check6,pidsf89,pidsf90,pidsf91,pidsf92,pidsf93,pidsf94,pidsf95,pidsf96,pidsf97,pidsf98,pidsf99,pidsf100,pid5_sf_complete
365,0,,0,28,1,1,0,0,0,0,0,,0,0,,0,,4,8,2,,0,1,4,1,5,,1,0,2,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,2,0,1,2,3,1,1,2,2,1,2,0,2,2,0,1,2,0,1,1,1,0,1,2,1,2,0,1,0,3,1,2,0,2,0,0,0,1,1,0,0,1,1,0,0,0,2,2,0,0,0,1,0,0,1,0,0,0,2,2,0,2,0,1,1,1,0,0,0,0,1,2,1,1,2,1,1,1,0,0,1,1,0,2
366,0,,0,29,1,1,0,0,0,0,0,,0,0,,0,,4,9,3,,7,4,4,3,8,,1,0,0,0,0,0,0,1,0,2,0,1,0,1,0,0,3,0,0,0,1,1,3,3,1,0,0,1,0,0,0,3,2,2,2,3,1,2,1,0,0,2,2,0,2,3,1,0,3,1,1,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,3,3,2,1,0,0,0,2,2,3,0,1,3,2,1,1,0,0,0,2,3,0,1,2,2
367,0,,0,36,1,1,0,0,0,0,0,,0,0,,0,,0,9,3,,0,3,4,7,8,,0,0,1,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
368,1,,0,26,1,1,0,0,0,0,0,,0,0,,0,,4,7,1,,0,4,4,2,8,,1,0,1,1,0,0,0,0,2,2,2,1,0,0,2,0,3,0,1,0,0,2,0,3,1,2,3,1,0,2,1,3,3,2,0,3,0,1,3,0,0,2,2,2,0,3,1,0,3,2,1,0,3,2,2,3,0,3,2,0,2,2,0,1,0,2,0,0,0,0,2,1,0,2,2,0,0,0,3,3,2,2,0,1,3,0,0,0,0,1,2,0,2,2,0,1,0,2,0,2,0,0,2
369,1,,0,31,1,1,0,0,0,0,0,,0,0,,0,,0,8,2,,0,4,4,8,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,1,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
370,1,,0,28,1,0,0,1,0,0,0,,0,2,Gujarati,0,,4,9,4,,5,5,4,1,1,,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,1,0,1,2,1,2,2,2,2,2,0,2,2,0,2,0,2,1,0,1,1,1,1,1,0,0,1,2,1,1,0,0,0,0,3,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
371,1,,0,23,0,1,1,0,0,0,0,,0,0,,1,,4,8,2,,2,5,4,1,5,,0,0,1,0,1,0,0,0,2,1,0,0,0,1,0,0,3,0,0,0,0,2,0,2,0,2,2,1,2,3,0,2,1,0,0,1,0,2,2,1,1,0,2,0,0,2,0,0,2,2,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,1,0,3,3,0,2,0,0,1,0,0,1,1,2,0,0,0,0,0,2,0,2
372,0,,0,39,0,1,0,0,0,0,0,,0,0,,0,,0,8,2,,6,6,4,7,6,,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2,1,1,0,2,0,2,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,1,2,0,0,0,1,0,1,0,1,1,1,2,2,0,0,0,0,0,0,2,1,2
373,1,,0,21,1,1,0,0,0,0,0,,0,0,,1,,4,8,2,,2,5,4,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
374,0,,0,24,1,1,0,0,0,0,0,,0,0,,0,,4,8,2,,0,4,4,3,5,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,3,0,2,2,0,2,2,1,2,0,0,3,0,0,0,0,3,1,2,2,0,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,1,0,0,2,1,0,1,0,0,1,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2
375,1,,0,26,1,1,0,0,0,0,0,,0,0,,0,,4,9,3,,0,4,4,4,6,,0,0,1,2,0,0,0,0,1,2,0,2,0,0,0,0,0,2,1,2,1,2,3,2,1,1,2,2,0,2,1,2,3,1,0,3,1,3,3,0,1,3,2,2,0,0,0,0,3,3,3,1,1,0,0,2,0,0,2,0,2,1,0,0,1,1,2,0,1,0,2,0,0,1,1,0,0,1,2,0,3,0,0,2,2,0,2,2,0,1,2,1,2,2,0,1,0,0,1,0,2,0,2
376,1,,0,30,1,1,0,0,0,0,0,,0,0,,0,,4,7,0,,1,0,4,0,6,,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,2,0,0,2,2,0,2,0,0,0,0,2,0,0,2,2,2,0,2,1,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,2,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,2
377,0,,0,25,1,1,0,0,0,0,0,,0,0,,0,,4,8,2,,0,4,4,3,6,,0,0,1,2,0,1,0,1,1,0,1,1,0,0,0,0,2,0,0,1,0,0,2,3,1,0,1,0,0,0,2,3,2,1,1,3,0,1,0,0,2,1,2,1,2,1,0,0,3,2,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2,2,2,2,1,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,1,0,0,0,2
378,1,,0,22,1,1,0,0,0,0,0,,1,1,,0,,4,7,0,,5,3,4,5,6,,0,2,3,2,2,2,0,1,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0,2,0,1,0,2,0,0,0,1,0,0,3,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,3,2,0,0,0,0,0,0,2,0,2
379,1,,0,30,1,1,0,0,0,0,0,,0,0,,1,,4,9,4,,0,4,4,5,8,,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,2,2,1,0,0,1,0,2,1,0,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
380,0,,0,26,1,0,0,1,0,0,0,,0,2,Chinese,0,,4,9,3,,0,3,4,3,0,,1,2,0,0,2,1,0,2,0,2,0,0,0,0,1,2,0,0,0,0,3,2,0,2,0,0,0,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,3,1,3,1,0,1,2,0,3,1,1,1,2,1,1,0,1,1,1,1,1,2,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2,1,1,0,0,0,0,0,0,2
381,0,,0,24,1,1,0,0,0,0,0,,0,0,,0,,4,7,0,,0,4,4,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
382,1,,0,28,1,0,0,1,0,0,0,,0,2,Chinese,0,,4,9,3,,0,5,4,2,8,,1,1,0,1,2,2,1,1,0,1,0,0,0,0,1,0,0,3,1,0,2,0,1,2,2,0,1,0,1,2,0,2,1,1,0,0,0,1,0,0,2,1,2,1,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,2,2,0,0,0,1,0,2,0,1,1,1,2,1,2,2,1,3,2,0,2,1,2
383,0,,0,23,1,1,0,0,0,0,0,,0,0,,0,,4,8,2,,0,1,4,0,8,,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,2,1,2,0,0,2,0,1,2,2,2,1,0,1,2,2,1,0,0,0,0,2,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,2,0,0,0,0,0,1,2,1,1,2,2,0,0,0,0,1,2,2,0,2,1,0,0,0,0,0,0,0,2
384,0,,0,40,1,0,1,0,0,0,0,,0,0,,0,,0,7,1,,0,1,4,1,8,,0,2,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,2,0,2,0,2,0,0,2,0,0,0,3,0,2,3,1,2,0,2,2,0,0,2,0,2,3,0,0,2,2,0,3,2,2,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,0,0,1,0,0,3,0,3,0,0,0,0,0,0,0,2
385,1,,0,27,1,0,1,0,0,0,0,,0,0,,0,,4,6,0,,1,0,4,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
386,0,,0,24,1,1,0,0,0,0,0,,0,0,,5,Asexual,4,8,2,,0,4,4,7,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,2
387,0,,0,24,1,0,1,0,0,0,0,,0,0,,5,Straight,4,6,0,,2,0,4,0,9,Christian,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,1,1,2,0,1,2,1,1,2,1,1,1,2,2,1,1,1,0,1,0,0,0,1,1,3,0,1,1,1,0,0,1,0,0,0,1,1,1,1,2,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,2,3,1,1,0,0,2,1,2,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2
388,0,,0,26,1,1,0,0,0,0,0,,0,0,,0,,4,8,2,,0,0,4,1,8,,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,1,2,2,1,2,1,0,0,1,0,1,1,1,0,0,1,2,1,0,1,0,1,0,2,0,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,1,0,2
389,0,,0,22,1,0,1,0,0,0,0,,0,0,,0,,4,6,0,,0,1,4,1,9,Christian,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
390,0,,0,33,1,1,0,0,0,0,0,,0,0,,0,,4,9,4,,0,4,4,4,8,,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,2,1,0,3,2,0,0,0,0,0,0,0,2,1,0,0,2,0,0,3,0,0,1,2,0,0,2,0,1,2,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,3,2,0,0,0,0,3,0,0,0,2
391,0,,0,28,1,1,0,0,0,0,0,,0,0,,0,,4,8,2,,0,1,4,3,8,,0,1,2,2,1,1,0,1,1,2,1,2,0,0,0,0,3,0,1,2,1,2,0,3,1,0,1,0,0,0,1,2,1,2,0,3,2,1,1,0,2,1,2,1,0,2,0,0,3,1,1,0,1,2,0,1,0,1,2,0,1,2,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,1,2,0,1,2,0,0,2,3,1,0,0,1,3,0,1,2,0,2,1,2,0,2,0,0,2
392,0,,0,24,1,1,0,0,0,0,0,,0,0,,0,,4,8,2,,0,4,4,3,8,,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,2,0,0,0,2,1,2,2,0,0,2,1,2,2,0,1,0,1,1,1,0,2,0,0,0,0,2,1,0,3,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2,2,1,0,0,0,0,1,0,1,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,2
393,0,,0,20,1,1,0,0,0,0,0,,0,0,,0,,4,7,0,,1,5,4,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
394,1,,0,22,1,1,0,0,0,0,0,,0,0,,1,,4,8,2,,0,4,4,4,6,,0,1,2,2,1,1,0,0,1,0,0,1,1,0,0,0,2,0,2,2,2,0,1,1,2,0,0,0,0,0,1,1,1,0,0,2,0,0,2,0,1,1,2,1,1,1,2,1,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2
395,2,,1,28,1,1,0,0,0,0,0,,0,0,,5,Queer,4,7,0,,0,0,4,1,8,,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,2,0,0,1,3,3,0,3,3,1,3,0,3,2,0,0,2,0,0,2,2,0,2,2,2,0,0,2,0,3,2,0,0,2,1,0,0,0,1,0,0,2,0,0,0,0,2,3,0,0,0,1,0,0,2,0,0,2,0,2,0,2,1,0,3,3,0,0,0,0,1,2,0,3,2,1,0,0,0,0,0,0,0,2
396,1,,0,30,1,1,0,0,0,0,0,,0,0,,0,,0,9,3,,0,4,4,9,8,,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,1,2,0,0,2,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,2
397,1,,0,35,1,1,0,0,0,0,0,,0,0,,0,,4,6,0,,2,4,4,0,9,Christian,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,2,0,1,1,0,0,1,0,0,0,0,2,0,1,1,2
398,0,,0,22,0,1,0,0,0,0,0,,0,0,,0,,4,8,2,,0,4,4,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
399,0,,0,23,1,1,0,0,0,0,0,,0,0,,4,,4,8,2,,0,4,4,2,8,,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,3,0,0,1,0,0,0,0,0,2,1,0,2,0,0,2,0,0,2,2,0,0,0,0,0,3,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,2
400,0,,0,27,1,1,0,0,0,0,0,,0,0,,4,,4,8,2,,0,4,4,3,5,,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,1,3,1,1,2,1,0,2,2,1,0,0,0,0,0,0,2,0,1,0,2,0,1,0,0,1,0,2,0,1,2,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,1,2,2,0,0,1,2
401,0,,0,24,1,0,1,0,0,0,0,,0,0,,0,,4,6,0,,0,0,4,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
402,1,,0,39,1,1,0,0,0,0,0,,0,0,,0,,0,9,3,,0,4,4,8,8,,1,0,1,2,0,0,1,0,0,3,0,0,1,0,0,2,0,0,1,1,0,3,1,0,1,0,2,3,0,2,0,1,2,0,2,0,3,2,0,0,0,1,2,0,1,0,1,0,0,1,0,1,2,0,0,0,0,3,0,0,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,2,3,0,0,0,0,1,2,0,0,2,0,2,0,0,0,0,1,0,2
403,1,,0,23,1,1,1,0,0,0,0,,0,0,,0,,4,8,2,,5,5,4,9,8,,0,2,1,1,2,2,0,1,0,1,0,0,1,0,0,1,1,1,1,1,2,2,2,1,0,0,0,0,1,1,0,2,1,0,2,1,0,1,3,0,1,0,2,0,2,2,0,0,2,2,1,0,1,2,0,2,1,1,0,0,0,0,0,0,0,1,1,1,2,1,0,1,0,1,0,1,0,0,2,1,2,1,0,1,1,0,1,0,0,1,1,1,2,2,1,1,1,1,1,0,0,1,2
404,0,,0,26,1,1,0,0,0,0,0,,0,0,,0,,4,9,3,,0,4,4,2,9,Byzantine Catholic,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,2,2,1,0,0,0,0,0,1,1,0,0,2,2,1,0,2,0,3,0,2,0,1,3,0,2,3,2,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,1,0,0,1,2
405,0,,0,23,1,1,0,0,0,0,0,,0,0,,0,,4,9,2,,5,5,4,4,6,,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,0,0,0,0,3,0,0,0,0,1,0,2,0,0,1,0,0,0,1,2,1,1,1,0,0,0,0,1,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0,2
406,0,,0,22,1,1,0,0,0,0,0,,0,0,,0,,4,8,2,,5,5,4,1,8,,0,1,3,3,1,0,0,1,1,2,1,0,0,0,0,0,2,1,1,1,0,3,1,2,0,0,1,0,0,0,0,0,2,2,1,3,0,0,0,0,3,3,2,2,1,3,1,0,3,2,0,0,1,2,0,2,0,0,1,0,2,2,0,0,0,1,2,0,0,0,1,2,0,1,1,0,0,0,2,2,2,3,1,0,2,0,2,0,0,1,2,0,0,3,0,3,0,3,0,2,0,0,2
407,0,,0,20,1,0,1,0,0,0,0,,0,0,,0,,4,7,0,,2,1,4,0,9,Christian,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,2,1,2,0,2,2,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,2
408,0,,0,33,1,1,0,0,0,0,0,,0,0,,0,,0,9,3,,6,4,4,5,6,,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2
409,1,,0,23,1,1,0,0,0,0,0,,0,0,,5,Whatever I Feel Like Being.,4,6,0,,7,3,4,9,8,,0,1,0,0,1,1,1,1,0,3,0,1,3,3,2,3,0,1,1,0,3,3,3,0,0,0,2,2,2,1,1,1,2,2,2,1,3,1,0,1,0,3,2,0,3,0,0,1,1,1,1,1,1,1,1,0,2,1,0,1,0,2,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,3,0,0,1,0,0,2,1,3,1,3,0,1,3,2,0,0,2,3,1,3,3,3,1,1,2
410,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
411,1,,0,24,1,1,0,0,0,0,0,,0,0,,0,,4,8,2,,0,4,4,1,6,,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,2,0,1,1,2,1,1,0,1,0,2,1,0,2,0,2,1,0,0,1,0,1,2,0,0,2,2,2,1,1,1,0,1,1,1,1,1,0,0,0,2,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,2,0,1,2,3,1,1,1,0,1,1,1,1,2,0,1,1,0,0,0,1,1,2
412,0,,0,23,0,1,0,0,0,0,0,,0,0,,0,,4,9,3,,0,4,4,3,6,,2,1,3,3,0,0,0,0,1,2,0,1,0,1,0,0,3,1,0,2,0,1,2,3,0,0,1,0,0,0,0,3,3,2,2,3,1,2,1,1,3,2,2,1,1,3,0,0,3,1,1,0,1,1,0,0,1,0,3,0,0,2,0,2,1,0,3,0,0,0,0,2,0,0,0,0,0,2,2,3,2,1,0,0,1,1,2,2,1,1,3,1,0,2,0,2,0,3,1,1,2,0,2
413,1,,0,30,1,1,0,0,0,0,0,,0,0,,0,,0,8,2,,0,4,4,6,8,,0,2,3,2,2,1,0,1,2,1,1,1,0,0,0,1,1,1,1,2,2,2,0,0,2,0,0,1,0,2,0,2,1,1,2,1,0,1,2,0,0,0,2,1,2,0,2,1,1,3,1,0,0,0,1,2,0,2,1,0,2,1,0,0,1,1,2,2,1,2,2,0,1,2,0,0,0,1,1,2,1,1,0,2,2,0,0,0,0,2,0,1,2,2,0,1,2,1,0,0,2,2,2
414,0,,0,20,1,0,1,0,0,0,0,,0,0,,0,,4,7,0,,5,5,4,9,9,Christian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
415,0,,0,32,1,1,0,0,0,0,0,,0,0,,0,,0,8,2,,1,1,4,7,8,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
416,1,,0,35,1,0,0,0,0,0,1,Mexican,1,0,,0,,0,6,0,,3,0,4,2,9,Christian,0,0,1,2,2,1,0,0,0,3,1,3,0,1,0,0,3,0,0,0,0,3,0,3,0,0,0,2,0,0,3,3,3,2,1,3,0,3,0,0,3,1,2,1,3,3,0,0,2,2,1,0,0,2,0,3,0,0,2,2,0,3,0,2,0,0,3,0,0,0,0,2,0,2,1,1,0,2,3,3,2,0,0,0,0,1,0,0,0,1,3,3,0,2,0,3,0,3,2,1,2,1,2
417,1,,0,27,1,1,0,0,0,0,0,,0,0,,0,,0,9,3,,0,4,4,5,6,,0,0,2,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,2,1,2,2,1,2,0,0,1,0,2,1,2,0,0,0,2,0,1,2,0,1,0,2,1,1,0,2,1,2,2,0,0,1,1,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,2,1,0,0,0,0,1,2,1,2,2,0,0,0,0,0,0,0,0,2
418,0,,0,23,1,1,0,0,0,0,0,,0,0,,0,,4,8,2,,0,4,4,1,8,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
